Alarm timestamp,Alarm type,Alarm Point number,Alarm name,Monitor number,Alarm direction,Mode,Acknowledge by,Tag,Full comment,Assessment timestamp
12/08/2025 05:02:46.886 AM,Intrusion,3972: FDB 2 - IPD 344,Sensor G  Alarm  Sector 43,16,3,Armed,Operator Station 3,Nuisance,Verified  //Ashley Patel//,12/08/2025 05:02:53.012 AM
12/08/2025 05:03:53.761 AM,Intrusion,3973: FDB 4 - IPD 111,Sensor W  Alarm  Sector 20,14,1,Armed,Operator Station 3,Nuisance,Rain  //Susan Stevenson//,12/08/2025 05:04:01.466 AM
12/08/2025 05:03:59.288 AM,Intrusion,3974: FDB 2 - IPD 336,Sensor K  Alarm  Sector 21,8,1,Armed,Operator Station 3,Nuisance,Wind  //Susan Stevenson//,12/08/2025 05:04:01.710 AM
12/08/2025 05:08:21.504 AM,Intrusion,3975: FDB 4 - IPD 157,Sensor B  Alarm  Sector 5,2,3,Armed,Operator Station 5,Valid,Dispatch  //Mark Clay//,12/08/2025 05:08:33.826 AM
12/08/2025 05:08:36.609 AM,Intrusion,3976: FDB 5 - IPD 127,Sensor M  Alarm  Sector 4,8,3,Armed,Operator Station 5,Valid,Checking  //Mark Clay//,12/08/2025 05:08:46.383 AM
12/08/2025 05:08:51.938 AM,Intrusion,3977: FDB 1 - IPD 269,Sensor O  Alarm  Sector 5,2,3,Armed,Operator Station 5,Valid,Verified  //Mark Clay//,12/08/2025 05:09:08.960 AM
12/08/2025 05:10:27.950 AM,Intrusion,3978: FDB 5 - IPD 361,Sensor E  Alarm  Sector 40,8,1,Armed,Operator Station 4,Valid,Possible breach  //Allison Perez//,12/08/2025 05:10:39.068 AM
12/08/2025 05:10:36.366 AM,Intrusion,3979: FDB 4 - IPD 377,Sensor Y  Alarm  Sector 39,17,1,Armed,Operator Station 4,Valid,Camera confirmed  //Allison Perez//,12/08/2025 05:10:43.950 AM
12/08/2025 05:11:43.819 AM,Tamper,3980: FDB 4 - IPD 229,Sensor F  Tamper  Sector 56,17,1,Armed,Operator Station 4,FALSE,Verified  //Brandon Cole//,12/08/2025 05:11:59.220 AM
12/08/2025 05:11:49.130 AM,Intrusion,3981: FDB 2 - IPD 106,Sensor W  Alarm  Sector 57,2,3,Armed,Operator Station 4,FALSE,Unauthorized access  //Brandon Cole//,12/08/2025 05:11:58.099 AM
12/08/2025 05:12:32.938 AM,Sensor_Fault,3982: FDB 2 - IPD 144,Sensor O  Fault  Sector 40,3,3,Armed,Operator Station 7,Valid,Hardware issue  //Mark Clay//,12/08/2025 05:12:43.263 AM
12/08/2025 05:13:21.680 AM,Sensor_Fault,3983: FDB 2 - IPD 144,Sensor O  Fault  Sector 40,3,1,Armed,Operator Station 7,Valid,Service required  //Mark Clay//,12/08/2025 05:13:24.870 AM
12/08/2025 05:13:30.854 AM,Sensor_Fault,3984: FDB 2 - IPD 144,Sensor O  Fault  Sector 40,3,1,Secured,Operator Station 7,Valid,Dispatch  //Mark Clay//,12/08/2025 05:13:33.652 AM
12/08/2025 05:16:32.491 AM,Intrusion,3985: FDB 4 - IPD 220,Sensor S  Alarm  Sector 18,16,3,Armed,Operator Station 3,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 05:16:47.791 AM
12/08/2025 05:16:39.777 AM,Intrusion,3986: FDB 1 - IPD 132,Sensor H  Alarm  Sector 19,12,1,Armed,Operator Station 3,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 05:16:44.146 AM
12/08/2025 05:21:06.715 AM,Intrusion,3987: FDB 3 - IPD 379,Sensor Y  Alarm  Sector 36,3,1,Armed,Operator Station 3,FALSE,Storm  //Susan Stevenson//,12/08/2025 05:21:13.711 AM
12/08/2025 05:21:06.453 AM,Intrusion,3988: FDB 2 - IPD 230,Sensor Y  Alarm  Sector 37,5,3,Armed,Operator Station 3,FALSE,Weather  //Susan Stevenson//,12/08/2025 05:21:08.938 AM
12/08/2025 05:21:12.017 AM,Intrusion,3989: FDB 1 - IPD 182,Sensor C  Alarm  Sector 36,14,3,Armed,Operator Station 3,FALSE,Heavy wind  //Susan Stevenson//,12/08/2025 05:21:16.576 AM
12/08/2025 05:24:46.407 AM,Intrusion,3990: FDB 4 - IPD 125,Sensor N  Alarm  Sector 31,1,1,Armed,Operator Station 4,Valid,Possible breach  //Jeffrey Prince//,12/08/2025 05:24:54.395 AM
12/08/2025 05:24:55.157 AM,Intrusion,3991: FDB 3 - IPD 383,Sensor X  Alarm  Sector 30,5,1,Armed,Operator Station 4,Valid,Camera confirmed  //Jeffrey Prince//,12/08/2025 05:25:02.384 AM
12/08/2025 05:25:07.721 AM,Intrusion,3992: FDB 3 - IPD 345,Sensor A  Alarm  Sector 29,16,3,Armed,Operator Station 4,Valid,Police notified  //Jeffrey Prince//,12/08/2025 05:25:16.838 AM
12/08/2025 05:28:34.400 AM,Intrusion,3993: FDB 2 - IPD 258,Sensor F  Alarm  Sector 42,10,3,Armed,Operator Station 4,Nuisance,Rain  //Christopher Henderson//,12/08/2025 05:28:36.896 AM
12/08/2025 05:28:36.188 AM,Intrusion,3994: FDB 1 - IPD 238,Sensor U  Alarm  Sector 43,12,3,Armed,Operator Station 4,Nuisance,Storm  //Christopher Henderson//,12/08/2025 05:28:43.355 AM
12/08/2025 05:30:43.765 AM,Intrusion,3995: FDB 4 - IPD 128,Sensor W  Alarm  Sector 6,11,3,Armed,Operator Station 5,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 05:30:52.956 AM
12/08/2025 05:30:50.645 AM,Intrusion,3996: FDB 2 - IPD 316,Sensor V  Alarm  Sector 7,17,1,Armed,Operator Station 5,Valid,Verified  //Shawn Schmidt//,12/08/2025 05:30:58.541 AM
12/08/2025 05:33:34.022 AM,Intrusion,3997: FDB 3 - IPD 344,Sensor K  Alarm  Sector 4,13,3,Armed,Operator Station 2,Valid,Possible breach  //Brandon Cole//,12/08/2025 05:33:49.305 AM
12/08/2025 05:33:38.860 AM,Intrusion,3998: FDB 3 - IPD 152,Sensor D  Alarm  Sector 3,7,3,Armed,Operator Station 2,Valid,Verified  //Brandon Cole//,12/08/2025 05:33:55.539 AM
12/08/2025 05:34:47.094 AM,Tamper,3999: FDB 4 - IPD 263,Sensor D  Tamper  Sector 56,6,1,Armed,Operator Station 5,Valid,Verified  //Mark Clay//,12/08/2025 05:34:55.657 AM
12/08/2025 05:34:54.459 AM,Intrusion,4000: FDB 2 - IPD 175,Sensor E  Alarm  Sector 55,9,1,Armed,Operator Station 5,Valid,Unauthorized access  //Mark Clay//,12/08/2025 05:35:06.183 AM
12/08/2025 05:34:59.196 AM,Intrusion,4001: FDB 5 - IPD 278,Sensor G  Alarm  Sector 55,16,3,Armed,Operator Station 5,Valid,Dispatch  //Mark Clay//,12/08/2025 05:35:15.606 AM
12/08/2025 05:36:48.213 AM,Intrusion,4002: FDB 5 - IPD 187,Sensor Z  Alarm  Sector 20,10,1,Armed,Operator Station 6,Valid,Possible breach  //Allison Perez//,12/08/2025 05:36:52.539 AM
12/08/2025 05:36:55.580 AM,Intrusion,4003: FDB 5 - IPD 181,Sensor V  Alarm  Sector 19,17,3,Armed,Operator Station 6,Valid,Camera confirmed  //Allison Perez//,12/08/2025 05:37:10.117 AM
12/08/2025 05:37:02.497 AM,Intrusion,4004: FDB 3 - IPD 367,Sensor X  Alarm  Sector 20,15,1,Armed,Operator Station 6,Valid,Police notified  //Allison Perez//,12/08/2025 05:37:11.554 AM
12/08/2025 05:39:27.266 AM,Intrusion,4005: FDB 3 - IPD 375,Sensor L  Alarm  Sector 4,5,1,Armed,Operator Station 2,Valid,Rain  //Susan Stevenson//,12/08/2025 05:39:31.961 AM
12/08/2025 05:39:28.522 AM,Intrusion,4006: FDB 2 - IPD 142,Sensor Y  Alarm  Sector 3,14,3,Armed,Operator Station 2,Valid,Wind  //Susan Stevenson//,12/08/2025 05:39:35.174 AM
12/08/2025 05:43:39.233 AM,Intrusion,4007: FDB 4 - IPD 378,Sensor Y  Alarm  Sector 42,17,3,Armed,Operator Station 7,Nuisance,Animal  //Allison Perez//,12/08/2025 05:43:42.338 AM
12/08/2025 05:43:44.562 AM,Intrusion,4008: FDB 1 - IPD 221,Sensor P  Alarm  Sector 43,15,3,Armed,Operator Station 7,Nuisance,Possible animal  //Allison Perez//,12/08/2025 05:43:49.867 AM
12/08/2025 05:48:39.704 AM,Tamper,4009: FDB 5 - IPD 299,Sensor V  Tamper  Sector 58,11,1,Armed,Operator Station 6,Valid,Technician onsite  //Shawn Schmidt//,12/08/2025 05:48:46.571 AM
12/08/2025 05:52:29.156 AM,Intrusion,4010: FDB 2 - IPD 178,Sensor E  Alarm  Sector 5,1,3,Armed,Operator Station 3,Valid,Possible breach  //Ashley Patel//,12/08/2025 05:52:42.645 AM
12/08/2025 05:52:46.370 AM,Intrusion,4011: FDB 2 - IPD 243,Sensor V  Alarm  Sector 6,14,1,Armed,Operator Station 3,Valid,Verified  //Ashley Patel//,12/08/2025 05:52:50.991 AM
12/08/2025 05:52:57.171 AM,Intrusion,4012: FDB 2 - IPD 389,Sensor Z  Alarm  Sector 7,13,1,Armed,Operator Station 3,Valid,Camera confirmed  //Ashley Patel//,12/08/2025 05:53:09.156 AM
12/08/2025 05:56:31.520 AM,Intrusion,4013: FDB 5 - IPD 202,Sensor V  Alarm  Sector 50,17,1,Armed,Operator Station 5,Valid,Possible breach  //Allison Perez//,12/08/2025 05:56:36.321 AM
12/08/2025 05:56:43.247 AM,Intrusion,4014: FDB 4 - IPD 174,Sensor C  Alarm  Sector 49,17,3,Armed,Operator Station 5,Valid,Verified  //Allison Perez//,12/08/2025 05:56:49.916 AM
12/08/2025 05:56:46.181 AM,Intrusion,4015: FDB 2 - IPD 348,Sensor W  Alarm  Sector 50,17,1,Armed,Operator Station 5,Valid,Camera confirmed  //Allison Perez//,12/08/2025 05:56:55.454 AM
12/08/2025 05:58:23.235 AM,Sensor_Fault,4016: FDB 1 - IPD 397,Sensor K  Fault  Sector 20,13,3,Secured,Operator Station 7,Nuisance,Service required  //Susan Stevenson//,12/08/2025 05:58:25.492 AM
12/08/2025 05:58:40.471 AM,Sensor_Fault,4017: FDB 1 - IPD 397,Sensor K  Fault  Sector 20,13,3,Secured,Operator Station 7,Nuisance,Dispatch  //Susan Stevenson//,12/08/2025 05:58:46.611 AM
12/08/2025 05:59:15.575 AM,Sensor_Fault,4018: FDB 1 - IPD 397,Sensor K  Fault  Sector 20,13,1,Armed,Operator Station 7,Nuisance,Device trouble  //Susan Stevenson//,12/08/2025 05:59:24.077 AM
12/08/2025 06:00:06.558 AM,Sensor_Fault,4019: FDB 1 - IPD 397,Sensor K  Fault  Sector 20,13,1,Secured,Operator Station 7,Nuisance,Device trouble  //Susan Stevenson//,12/08/2025 06:00:15.182 AM
12/08/2025 06:00:00.672 AM,Tamper,4020: FDB 1 - IPD 201,Sensor Y  Tamper  Sector 48,6,1,Armed,Operator Station 3,Valid,Work order  //Mark Clay//,12/08/2025 06:00:11.209 AM
12/08/2025 06:01:14.895 AM,Intrusion,4021: FDB 3 - IPD 219,Sensor Z  Alarm  Sector 56,17,1,Armed,Operator Station 2,Nuisance,Rain  //Christopher Henderson//,12/08/2025 06:01:20.232 AM
12/08/2025 06:01:20.604 AM,Intrusion,4022: FDB 5 - IPD 340,Sensor B  Alarm  Sector 55,16,1,Armed,Operator Station 2,Nuisance,Wind  //Christopher Henderson//,12/08/2025 06:01:22.998 AM
12/08/2025 06:03:58.244 AM,Intrusion,4023: FDB 1 - IPD 181,Sensor D  Alarm  Sector 20,13,1,Armed,Operator Station 3,Nuisance,Animal  //Jeffrey Prince//,12/08/2025 06:04:03.411 AM
12/08/2025 06:04:05.086 AM,Intrusion,4024: FDB 3 - IPD 298,Sensor O  Alarm  Sector 19,1,1,Armed,Operator Station 3,Nuisance,Wildlife  //Jeffrey Prince//,12/08/2025 06:04:11.593 AM
12/08/2025 06:05:42.587 AM,Intrusion,4025: FDB 5 - IPD 262,Sensor C  Alarm  Sector 48,6,1,Armed,Operator Station 7,Nuisance,Deer near fence  //Shawn Schmidt//,12/08/2025 06:05:47.986 AM
12/08/2025 06:05:45.444 AM,Intrusion,4026: FDB 3 - IPD 159,Sensor A  Alarm  Sector 47,13,1,Armed,Operator Station 7,Nuisance,Animal  //Shawn Schmidt//,12/08/2025 06:05:49.508 AM
12/08/2025 06:06:26.085 AM,Intrusion,4027: FDB 2 - IPD 303,Sensor C  Alarm  Sector 41,6,1,Armed,Operator Station 7,Valid,Possible breach  //Christopher Henderson//,12/08/2025 06:06:39.223 AM
12/08/2025 06:06:31.579 AM,Intrusion,4028: FDB 1 - IPD 138,Sensor U  Alarm  Sector 42,7,3,Armed,Operator Station 7,Valid,Camera confirmed  //Christopher Henderson//,12/08/2025 06:06:47.440 AM
12/08/2025 06:10:38.330 AM,Tamper,4029: FDB 2 - IPD 306,Sensor C  Tamper  Sector 56,2,1,Armed,Operator Station 1,Valid,Verified  //Allison Perez//,12/08/2025 06:10:45.195 AM
12/08/2025 06:10:47.407 AM,Intrusion,4030: FDB 2 - IPD 351,Sensor P  Alarm  Sector 57,6,1,Armed,Operator Station 1,Valid,Unauthorized access  //Allison Perez//,12/08/2025 06:11:03.798 AM
12/08/2025 06:10:52.225 AM,Intrusion,4031: FDB 5 - IPD 382,Sensor W  Alarm  Sector 58,1,3,Armed,Operator Station 1,Valid,Dispatch  //Allison Perez//,12/08/2025 06:11:09.673 AM
12/08/2025 06:12:34.393 AM,Intrusion,4032: FDB 1 - IPD 259,Sensor C  Alarm  Sector 40,9,3,Armed,Operator Station 4,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 06:12:41.492 AM
12/08/2025 06:12:46.037 AM,Intrusion,4033: FDB 2 - IPD 118,Sensor P  Alarm  Sector 41,12,1,Armed,Operator Station 4,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 06:12:58.321 AM
12/08/2025 06:14:57.199 AM,Intrusion,4034: FDB 1 - IPD 203,Sensor J  Alarm  Sector 31,11,3,Armed,Operator Station 7,Valid,Possible breach  //Amanda Brooks//,12/08/2025 06:15:09.431 AM
12/08/2025 06:15:07.427 AM,Intrusion,4035: FDB 4 - IPD 272,Sensor N  Alarm  Sector 30,8,1,Armed,Operator Station 7,Valid,Camera confirmed  //Amanda Brooks//,12/08/2025 06:15:11.699 AM
12/08/2025 06:15:13.785 AM,Intrusion,4036: FDB 4 - IPD 215,Sensor H  Alarm  Sector 31,17,1,Armed,Operator Station 7,Valid,Police notified  //Amanda Brooks//,12/08/2025 06:15:28.921 AM
12/08/2025 06:16:37.590 AM,Intrusion,4037: FDB 3 - IPD 320,Sensor C  Alarm  Sector 48,17,1,Armed,Operator Station 6,Valid,Verified  //Susan Stevenson//,12/08/2025 06:16:51.758 AM
12/08/2025 06:16:54.073 AM,Intrusion,4038: FDB 4 - IPD 285,Sensor I  Alarm  Sector 47,1,1,Armed,Operator Station 6,Valid,Checking  //Susan Stevenson//,12/08/2025 06:17:03.512 AM
12/08/2025 06:20:24.461 AM,Intrusion,4039: FDB 2 - IPD 186,Sensor E  Alarm  Sector 49,1,1,Armed,Operator Station 1,Nuisance,Animal  //Christopher Henderson//,12/08/2025 06:20:26.655 AM
12/08/2025 06:20:29.323 AM,Intrusion,4040: FDB 1 - IPD 367,Sensor L  Alarm  Sector 48,1,3,Armed,Operator Station 1,Nuisance,Deer near fence  //Christopher Henderson//,12/08/2025 06:20:32.043 AM
12/08/2025 06:25:18.968 AM,Intrusion,4041: FDB 1 - IPD 243,Sensor Z  Alarm  Sector 42,13,1,Armed,Operator Station 2,Nuisance,Weather  //Susan Stevenson//,12/08/2025 06:25:25.429 AM
12/08/2025 06:25:24.691 AM,Intrusion,4042: FDB 2 - IPD 174,Sensor U  Alarm  Sector 43,17,1,Armed,Operator Station 2,Nuisance,Rain  //Susan Stevenson//,12/08/2025 06:25:31.681 AM
12/08/2025 06:28:35.148 AM,Tamper,4043: FDB 5 - IPD 348,Sensor I  Tamper  Sector 19,3,1,Secured,Operator Station 2,Valid,Service activity  //Tyler Douglas//,12/08/2025 06:28:42.026 AM
12/08/2025 06:32:23.863 AM,Intrusion,4044: FDB 3 - IPD 211,Sensor J  Alarm  Sector 41,3,1,Armed,Operator Station 3,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 06:32:33.835 AM
12/08/2025 06:32:33.100 AM,Intrusion,4045: FDB 3 - IPD 107,Sensor L  Alarm  Sector 42,2,1,Armed,Operator Station 3,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 06:32:41.370 AM
12/08/2025 06:33:35.064 AM,Tamper,4046: FDB 3 - IPD 204,Sensor S  Tamper  Sector 56,14,1,Armed,Operator Station 3,Valid,Verified  //Shawn Schmidt//,12/08/2025 06:33:41.837 AM
12/08/2025 06:33:42.033 AM,Intrusion,4047: FDB 5 - IPD 112,Sensor B  Alarm  Sector 55,17,1,Armed,Operator Station 3,Valid,Unauthorized access  //Shawn Schmidt//,12/08/2025 06:33:50.172 AM
12/08/2025 06:33:51.361 AM,Intrusion,4048: FDB 3 - IPD 320,Sensor D  Alarm  Sector 55,10,3,Armed,Operator Station 3,Valid,Dispatch  //Shawn Schmidt//,12/08/2025 06:34:06.342 AM
12/08/2025 06:33:54.593 AM,Intrusion,4049: FDB 1 - IPD 330,Sensor I  Alarm  Sector 50,14,1,Armed,Operator Station 2,Valid,Possible breach  //Ashley Patel//,12/08/2025 06:33:59.100 AM
12/08/2025 06:34:10.493 AM,Intrusion,4050: FDB 1 - IPD 394,Sensor R  Alarm  Sector 49,12,1,Armed,Operator Station 2,Valid,Verified  //Ashley Patel//,12/08/2025 06:34:18.248 AM
12/08/2025 06:34:22.861 AM,Intrusion,4051: FDB 3 - IPD 236,Sensor P  Alarm  Sector 48,2,1,Armed,Operator Station 2,Valid,Camera confirmed  //Ashley Patel//,12/08/2025 06:34:28.451 AM
12/08/2025 06:35:04.316 AM,Intrusion,4052: FDB 5 - IPD 183,Sensor A  Alarm  Sector 56,14,1,Armed,Operator Station 7,Valid,Possible breach  //Amanda Brooks//,12/08/2025 06:35:22.315 AM
12/08/2025 06:35:11.708 AM,Intrusion,4053: FDB 2 - IPD 131,Sensor D  Alarm  Sector 55,13,1,Armed,Operator Station 7,Valid,Verified  //Amanda Brooks//,12/08/2025 06:35:22.198 AM
12/08/2025 06:39:10.250 AM,Intrusion,4054: FDB 1 - IPD 256,Sensor B  Alarm  Sector 50,8,1,Armed,Operator Station 3,FALSE,Verified  //Tyler Douglas//,12/08/2025 06:39:23.717 AM
12/08/2025 06:39:22.269 AM,Intrusion,4055: FDB 5 - IPD 396,Sensor A  Alarm  Sector 51,6,3,Armed,Operator Station 3,FALSE,Possible breach  //Tyler Douglas//,12/08/2025 06:39:35.837 AM
12/08/2025 06:40:06.174 AM,Intrusion,4056: FDB 1 - IPD 388,Sensor R  Alarm  Sector 56,17,1,Armed,Operator Station 6,Valid,Possible breach  //Brandon Cole//,12/08/2025 06:40:22.628 AM
12/08/2025 06:40:19.478 AM,Intrusion,4057: FDB 5 - IPD 205,Sensor F  Alarm  Sector 55,2,1,Armed,Operator Station 6,Valid,Verified  //Brandon Cole//,12/08/2025 06:40:31.055 AM
12/08/2025 06:44:12.006 AM,Intrusion,4058: FDB 4 - IPD 172,Sensor O  Alarm  Sector 4,3,3,Armed,Operator Station 5,Valid,Possible breach  //Allison Perez//,12/08/2025 06:44:29.113 AM
12/08/2025 06:44:25.434 AM,Intrusion,4059: FDB 1 - IPD 268,Sensor D  Alarm  Sector 5,1,3,Armed,Operator Station 5,Valid,Verified  //Allison Perez//,12/08/2025 06:44:41.329 AM
12/08/2025 06:44:40.068 AM,Intrusion,4060: FDB 4 - IPD 117,Sensor S  Alarm  Sector 6,12,3,Armed,Operator Station 5,Valid,Camera confirmed  //Allison Perez//,12/08/2025 06:44:57.905 AM
12/08/2025 06:45:00.475 AM,Tamper,4061: FDB 5 - IPD 256,Sensor G  Tamper  Sector 56,8,1,Armed,Operator Station 5,Valid,Verified  //Jeffrey Prince//,12/08/2025 06:45:06.772 AM
12/08/2025 06:45:04.491 AM,Intrusion,4062: FDB 3 - IPD 290,Sensor W  Alarm  Sector 57,14,3,Armed,Operator Station 5,Valid,Unauthorized access  //Jeffrey Prince//,12/08/2025 06:45:10.834 AM
12/08/2025 06:45:11.453 AM,Intrusion,4063: FDB 5 - IPD 183,Sensor O  Alarm  Sector 58,13,3,Armed,Operator Station 5,Valid,Dispatch  //Jeffrey Prince//,12/08/2025 06:45:18.650 AM
12/08/2025 06:48:50.525 AM,Intrusion,4064: FDB 3 - IPD 155,Sensor Y  Alarm  Sector 5,9,1,Armed,Operator Station 7,Valid,Possible breach  //Amanda Brooks//,12/08/2025 06:49:06.645 AM
12/08/2025 06:49:02.542 AM,Intrusion,4065: FDB 2 - IPD 110,Sensor J  Alarm  Sector 4,15,3,Armed,Operator Station 7,Valid,Verified  //Amanda Brooks//,12/08/2025 06:49:09.906 AM
12/08/2025 06:49:11.712 AM,Intrusion,4066: FDB 2 - IPD 395,Sensor H  Alarm  Sector 5,17,3,Armed,Operator Station 7,Valid,Camera confirmed  //Amanda Brooks//,12/08/2025 06:49:24.974 AM
12/08/2025 06:49:20.579 AM,Intrusion,4067: FDB 5 - IPD 143,Sensor W  Alarm  Sector 6,14,1,Armed,Operator Station 7,Valid,Dispatch  //Amanda Brooks//,12/08/2025 06:49:32.057 AM
12/08/2025 06:49:33.653 AM,Intrusion,4068: FDB 1 - IPD 398,Sensor Z  Alarm  Sector 7,4,3,Armed,Operator Station 7,Valid,Police notified  //Amanda Brooks//,12/08/2025 06:49:51.232 AM
12/08/2025 06:51:35.414 AM,Intrusion,4069: FDB 5 - IPD 173,Sensor X  Alarm  Sector 48,14,1,Armed,Operator Station 3,Valid,Possible breach  //Christopher Henderson//,12/08/2025 06:51:52.051 AM
12/08/2025 06:51:42.186 AM,Intrusion,4070: FDB 3 - IPD 336,Sensor X  Alarm  Sector 49,13,1,Armed,Operator Station 3,Valid,Verified  //Christopher Henderson//,12/08/2025 06:51:47.085 AM
12/08/2025 06:51:43.787 AM,Intrusion,4071: FDB 3 - IPD 336,Sensor G  Alarm  Sector 48,16,1,Armed,Operator Station 3,Valid,Camera confirmed  //Christopher Henderson//,12/08/2025 06:51:53.337 AM
12/08/2025 06:51:57.158 AM,Intrusion,4072: FDB 1 - IPD 243,Sensor J  Alarm  Sector 49,11,1,Armed,Operator Station 3,Valid,Dispatch  //Christopher Henderson//,12/08/2025 06:52:09.452 AM
12/08/2025 06:53:46.368 AM,Intrusion,4073: FDB 1 - IPD 252,Sensor B  Alarm  Sector 4,12,3,Armed,Operator Station 6,Valid,Possible breach  //Tyler Douglas//,12/08/2025 06:53:52.754 AM
12/08/2025 06:53:54.562 AM,Intrusion,4074: FDB 4 - IPD 291,Sensor D  Alarm  Sector 5,14,1,Armed,Operator Station 6,Valid,Verified  //Tyler Douglas//,12/08/2025 06:54:01.435 AM
12/08/2025 06:54:06.153 AM,Intrusion,4075: FDB 3 - IPD 135,Sensor B  Alarm  Sector 4,17,3,Armed,Operator Station 6,Valid,Camera confirmed  //Tyler Douglas//,12/08/2025 06:54:10.628 AM
12/08/2025 06:54:11.308 AM,Intrusion,4076: FDB 2 - IPD 244,Sensor V  Alarm  Sector 3,10,3,Armed,Operator Station 6,Valid,Dispatch  //Tyler Douglas//,12/08/2025 06:54:22.940 AM
12/08/2025 06:55:04.112 AM,Sensor_Fault,4077: FDB 2 - IPD 147,Sensor S  Fault  Sector 6,17,1,Secured,Operator Station 7,Valid,Technician onsite  //Mark Clay//,12/08/2025 06:55:12.534 AM
12/08/2025 06:55:13.432 AM,Tamper,4078: FDB 2 - IPD 366,Sensor S  Tamper  Sector 6,1,1,Armed,Operator Station 7,Valid,Maintenance  //Mark Clay//,12/08/2025 06:55:17.730 AM
12/08/2025 06:57:58.676 AM,Intrusion,4079: FDB 4 - IPD 201,Sensor X  Alarm  Sector 48,14,3,Armed,Operator Station 4,Nuisance,Wildlife  //Allison Perez//,12/08/2025 06:58:01.726 AM
12/08/2025 06:58:06.033 AM,Intrusion,4080: FDB 2 - IPD 343,Sensor G  Alarm  Sector 49,5,1,Armed,Operator Station 4,Nuisance,Possible animal  //Allison Perez//,12/08/2025 06:58:10.953 AM
12/08/2025 06:58:12.471 AM,Intrusion,4081: FDB 5 - IPD 152,Sensor Z  Alarm  Sector 48,3,1,Armed,Operator Station 4,Nuisance,Wildlife  //Allison Perez//,12/08/2025 06:58:18.381 AM
12/08/2025 06:59:24.825 AM,Tamper,4082: FDB 2 - IPD 361,Sensor A  Tamper  Sector 56,16,1,Armed,Operator Station 6,Valid,Verified  //Jeffrey Prince//,12/08/2025 06:59:31.256 AM
12/08/2025 06:59:29.914 AM,Intrusion,4083: FDB 4 - IPD 181,Sensor A  Alarm  Sector 57,14,1,Armed,Operator Station 6,Valid,Unauthorized access  //Jeffrey Prince//,12/08/2025 06:59:37.321 AM
12/08/2025 06:59:34.234 AM,Intrusion,4084: FDB 1 - IPD 227,Sensor W  Alarm  Sector 56,3,3,Armed,Operator Station 6,Valid,Dispatch  //Jeffrey Prince//,12/08/2025 06:59:41.333 AM
12/08/2025 07:02:45.827 AM,Tamper,4085: FDB 5 - IPD 179,Sensor Y  Tamper  Sector 29,6,1,Armed,Operator Station 6,Valid,Verified  //Amanda Brooks//,12/08/2025 07:02:52.268 AM
12/08/2025 07:02:52.754 AM,Intrusion,4086: FDB 5 - IPD 149,Sensor U  Alarm  Sector 28,9,3,Armed,Operator Station 6,Valid,Unauthorized access  //Amanda Brooks//,12/08/2025 07:03:05.607 AM
12/08/2025 07:03:01.442 AM,Intrusion,4087: FDB 4 - IPD 364,Sensor H  Alarm  Sector 28,5,3,Armed,Operator Station 6,Valid,Dispatch  //Amanda Brooks//,12/08/2025 07:03:11.242 AM
12/08/2025 07:07:05.960 AM,Intrusion,4088: FDB 5 - IPD 115,Sensor P  Alarm  Sector 18,3,3,Armed,Operator Station 4,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 07:07:13.535 AM
12/08/2025 07:07:11.243 AM,Intrusion,4089: FDB 1 - IPD 143,Sensor P  Alarm  Sector 19,9,1,Armed,Operator Station 4,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 07:07:29.130 AM
12/08/2025 07:11:33.036 AM,Intrusion,4090: FDB 5 - IPD 268,Sensor J  Alarm  Sector 56,13,1,Armed,Operator Station 5,Valid,Possible breach  //Mark Clay//,12/08/2025 07:11:45.593 AM
12/08/2025 07:11:39.067 AM,Intrusion,4091: FDB 5 - IPD 384,Sensor O  Alarm  Sector 57,14,1,Armed,Operator Station 5,Valid,Verified  //Mark Clay//,12/08/2025 07:11:47.712 AM
12/08/2025 07:11:46.591 AM,Intrusion,4092: FDB 2 - IPD 331,Sensor H  Alarm  Sector 58,15,3,Armed,Operator Station 5,Valid,Camera confirmed  //Mark Clay//,12/08/2025 07:11:53.954 AM
12/08/2025 07:14:26.627 AM,Sensor_Fault,4093: FDB 1 - IPD 311,Sensor J  Fault  Sector 38,9,1,Secured,Operator Station 1,Valid,Technician onsite  //Susan Stevenson//,12/08/2025 07:14:33.384 AM
12/08/2025 07:18:38.223 AM,Intrusion,4094: FDB 4 - IPD 331,Sensor K  Alarm  Sector 49,16,3,Armed,Operator Station 7,Valid,Checking  //Christopher Henderson//,12/08/2025 07:18:45.985 AM
12/08/2025 07:18:57.020 AM,Intrusion,4095: FDB 5 - IPD 170,Sensor L  Alarm  Sector 50,9,3,Armed,Operator Station 7,Valid,Possible breach  //Christopher Henderson//,12/08/2025 07:19:03.574 AM
